Departamento,Municipio,Zona,Centro,Acta,Inconsistencias,DC,LIBRE,PINU,PLH,PNH,PDF Link
CHOLUTECA,NAMASIGUE,02,025_JACALITO - ESC. JUAN RAMON MOLINA,7796,1,0,27,2,130,56,https://storage.googleapis.com/actas_elecciones_hn2025/actas/7796.pdf
CHOLUTECA,OROCUINA,02,002_EL MORAY - ESC. DIONISIO DE HERRERA,7805,1,0,3,0,12,96,https://storage.googleapis.com/actas_elecciones_hn2025/actas/7805.pdf
CHOLUTECA,OROCUINA,02,003_LAS MARIAS - ESC. RURAL MIXTA JOSE TRINIDAD REYES,7806,1,0,32,0,25,103,https://storage.googleapis.com/actas_elecciones_hn2025/actas/7806.pdf
CHOLUTECA,OROCUINA,02,003_LAS MARIAS - ESC. RURAL MIXTA JOSE TRINIDAD REYES,7807,1,0,39,0,30,88,https://storage.googleapis.com/actas_elecciones_hn2025/actas/7807.pdf
CHOLUTECA,OROCUINA,02,008_EL CHUPADERO - ESC. SERGIO RUBEN ORTIZ,7815,1,1,26,0,23,126,https://storage.googleapis.com/actas_elecciones_hn2025/actas/7815.pdf
CHOLUTECA,OROCUINA,02,010_LOS ARADITOS - ESC. JOSE CECILIO DEL VALLE,7817,1,12,37,117,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/7817.pdf
CHOLUTECA,OROCUINA,02,011_SANTA ANA - ESC. DIONISIO DE HERRERA,7818,1,0,55,0,47,140,https://storage.googleapis.com/actas_elecciones_hn2025/actas/7818.pdf
CHOLUTECA,OROCUINA,02,011_SANTA ANA - ESC. DIONISIO DE HERRERA,7819,1,1,30,1,64,144,https://storage.googleapis.com/actas_elecciones_hn2025/actas/7819.pdf
CHOLUTECA,OROCUINA,02,013_EL RODEITO - ESC. SIMON BOLIVAR,7825,1,0,6,0,49,93,https://storage.googleapis.com/actas_elecciones_hn2025/actas/7825.pdf
CHOLUTECA,OROCUINA,02,024_EL JOBO - ESC. LEMPIRA,7842,1,1,25,0,37,122,https://storage.googleapis.com/actas_elecciones_hn2025/actas/7842.pdf
CHOLUTECA,PESPIRE,02,001_PESPIRE - ESC. MONSEÑOR TURCIOS,7851,1,0,59,1,45,102,https://storage.googleapis.com/actas_elecciones_hn2025/actas/7851.pdf
CHOLUTECA,PESPIRE,02,002_LOS LIMONES - ESC. FRANCISCO MORAZAN,7856,1,1,12,1,32,134,https://storage.googleapis.com/actas_elecciones_hn2025/actas/7856.pdf
CHOLUTECA,PESPIRE,02,025_SAN FRANCISCO - ESC. SAN FRANCISCO DE ASIS,7886,1,0,13,0,20,34,https://storage.googleapis.com/actas_elecciones_hn2025/actas/7886.pdf
CHOLUTECA,PESPIRE,02,041_LA MONTAÑA - ESC. SAN JOSE,7907,1,0,108,0,25,34,https://storage.googleapis.com/actas_elecciones_hn2025/actas/7907.pdf
CHOLUTECA,PESPIRE,02,044_CANTON SUYAPA O EL BOCON - ESC. FLORENCIA ZUÑIGA RIVERA,7911,1,1,41,1,53,62,https://storage.googleapis.com/actas_elecciones_hn2025/actas/7911.pdf
CHOLUTECA,SAN ANTONIO DE FLORES,02,006_MORAMULCA - ESC. FRANCISCO MORAZAN,7926,1,0,37,0,42,96,https://storage.googleapis.com/actas_elecciones_hn2025/actas/7926.pdf
CHOLUTECA,SAN ANTONIO DE FLORES,02,007_LAS CAÑAS - ESC. DIONISIO DE HERRERA,7929,1,1,75,0,56,65,https://storage.googleapis.com/actas_elecciones_hn2025/actas/7929.pdf
CHOLUTECA,SAN MARCOS DE COLON,01,001_BO. EL CAFETAL - INST. DEPARTAMENTAL LEMPIRA,7963,1,1,27,1,86,92,https://storage.googleapis.com/actas_elecciones_hn2025/actas/7963.pdf
CHOLUTECA,SAN MARCOS DE COLON,01,010_BO. LA ESPERANZA - ESC. REPUBLICA DE GUATEMALA,7992,1,0,46,2,89,112,https://storage.googleapis.com/actas_elecciones_hn2025/actas/7992.pdf
CHOLUTECA,SAN MARCOS DE COLON,02,004_EL TRAPICHE - ESC. FRANCISCO MORAZAN,8002,1,0,28,0,31,113,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8002.pdf
CHOLUTECA,SAN MARCOS DE COLON,02,006_JAYACAYAN - ESC. ALVARO CONTRERAS,8005,1,1,14,1,62,129,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8005.pdf
CHOLUTECA,SAN MARCOS DE COLON,02,011_SAN FRANCISCO - CEB. NORBERTO GUILLEN,8012,1,0,46,0,68,89,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8012.pdf
CHOLUTECA,SANTA ANA DE YUSGUARE,02,001_SANTA ANA DE YUSGUARE - ESC. ALVARO CONTRERAS,8042,1,0,29,0,124,84,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8042.pdf
CHOLUTECA,SANTA ANA DE YUSGUARE,02,002_ASENT. PUEBLO NUEVO - ESC. PORFIRIO MALDONADO,8045,1,0,8,0,70,146,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8045.pdf
CHOLUTECA,SANTA ANA DE YUSGUARE,02,006_TABLONES ABAJO - ESC. MANUEL M. MENDIETA,8054,1,0,18,1,143,68,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8054.pdf
CHOLUTECA,SANTA ANA DE YUSGUARE,02,008_EL PUENTE - INST. TECNICO VOCACIONAL DEL SUR,8057,1,0,22,0,132,84,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8057.pdf
CHOLUTECA,SANTA ANA DE YUSGUARE,02,008_EL PUENTE - INST. TECNICO VOCACIONAL DEL SUR,8061,1,0,28,0,129,96,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8061.pdf
CHOLUTECA,SANTA ANA DE YUSGUARE,02,011_EL ZORRILLO - CEB. FRANCISCO MORAZAN,8073,1,0,19,0,148,66,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8073.pdf
EL PARAISO,YUSCARAN,01,001_YUSCARAN - ESC. RAMON MONTOYA,8077,1,0,66,1,22,159,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8077.pdf
EL PARAISO,YUSCARAN,01,001_YUSCARAN - ESC. RAMON MONTOYA,8078,1,0,94,1,31,128,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8078.pdf
EL PARAISO,YUSCARAN,01,001_YUSCARAN - ESC. RAMON MONTOYA,8079,1,1,65,1,48,145,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8079.pdf
EL PARAISO,YUSCARAN,01,001_YUSCARAN - ESC. RAMON MONTOYA,8080,1,1,86,3,55,116,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8080.pdf
EL PARAISO,YUSCARAN,02,008_OJO DE AGUA - ESC. LA ESPERANZA,8100,1,0,49,0,48,155,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8100.pdf
EL PARAISO,ALAUCA,02,004_EL MATAPALO - ESC. DIONISIO DE HERRERA,8121,1,0,22,0,30,190,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8121.pdf
EL PARAISO,ALAUCA,02,005_EL PEDREGALITO - ESC. ESTEBAN GUARDIOLA,8122,1,0,35,0,32,138,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8122.pdf
EL PARAISO,ALAUCA,02,009_SAN ANTONIO - ESC. FRANCISCO MORAZAN,8129,1,0,159,0,13,68,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8129.pdf
EL PARAISO,DANLI,01,001_EL ENCANTO - ESC. CARLOS E. SOSA,8142,1,0,20,3,79,89,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8142.pdf
EL PARAISO,DANLI,01,002_BO. ABAJO - A.D.A.G.O.,8145,1,1,36,4,83,87,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8145.pdf
EL PARAISO,DANLI,01,002_BO. ABAJO - A.D.A.G.O.,8147,1,0,27,3,86,84,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8147.pdf
EL PARAISO,DANLI,01,002_BO. ABAJO - A.D.A.G.O.,8148,1,1,33,0,83,84,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8148.pdf
EL PARAISO,DANLI,01,002_BO. ABAJO - A.D.A.G.O.,8149,1,0,30,1,97,71,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8149.pdf
EL PARAISO,DANLI,01,004_COL. BELLA VISTA - ESC. CARLOS ROBERTO REINA,8154,1,2,32,0,102,78,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8154.pdf
EL PARAISO,DANLI,01,004_COL. BELLA VISTA - ESC. CARLOS ROBERTO REINA,8159,1,0,21,0,113,71,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8159.pdf
EL PARAISO,DANLI,01,006_COL. LA CONCEPCION - ESC. MARIA TERESA MATA,8168,1,1,29,0,83,93,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8168.pdf
EL PARAISO,DANLI,01,007_COL. LA COFRADIA - CEB. JOSE TRINIDAD REYES,8182,1,0,37,2,73,91,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8182.pdf
EL PARAISO,DANLI,01,007_COL. LA COFRADIA - CEB. JOSE TRINIDAD REYES,8187,1,0,25,2,74,96,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8187.pdf
EL PARAISO,DANLI,01,007_COL. LA COFRADIA - CEB. JOSE TRINIDAD REYES,8196,1,0,39,2,70,92,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8196.pdf
EL PARAISO,DANLI,01,008_COL. NUEVA ESPERANZA - CEB. FRANCISCO MORAZAN,8200,1,0,22,1,80,99,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8200.pdf
EL PARAISO,DANLI,01,008_COL. NUEVA ESPERANZA - CEB. FRANCISCO MORAZAN,8204,1,0,26,0,83,94,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8204.pdf
EL PARAISO,DANLI,01,008_COL. NUEVA ESPERANZA - CEB. FRANCISCO MORAZAN,8207,1,0,30,1,76,91,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8207.pdf
EL PARAISO,DANLI,01,008_COL. NUEVA ESPERANZA - CEB. FRANCISCO MORAZAN,8219,1,0,25,1,76,78,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8219.pdf
EL PARAISO,DANLI,01,010_BO. LA REFORMA - ESC. REPUBLICA DE NICARAGUA,8220,1,1,44,4,98,83,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8220.pdf
EL PARAISO,DANLI,01,010_BO. LA REFORMA - ESC. REPUBLICA DE NICARAGUA,8224,1,1,43,1,102,80,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8224.pdf
EL PARAISO,DANLI,01,010_BO. LA REFORMA - ESC. REPUBLICA DE NICARAGUA,8227,1,0,31,0,109,82,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8227.pdf
EL PARAISO,DANLI,01,012_COL. SANTA GERTRUDIS - ESC. PEDRO NUFIO,8234,1,0,26,6,80,94,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8234.pdf
EL PARAISO,DANLI,01,015_BO. ORIENTAL - INST. PEDRO NUFIO,8248,1,0,62,2,111,91,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8248.pdf
EL PARAISO,DANLI,01,017_BO. LAS COLINAS - ESC. GABRIELA MISTRAL,8260,1,0,33,6,101,105,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8260.pdf
EL PARAISO,DANLI,01,018_COL. LA CEIBITA - CEB. PRESENTACION CENTENO,8270,1,0,19,0,104,69,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8270.pdf
EL PARAISO,DANLI,01,018_COL. LA CEIBITA - CEB. PRESENTACION CENTENO,8271,1,1,21,1,91,92,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8271.pdf
EL PARAISO,DANLI,01,018_COL. LA CEIBITA - CEB. PRESENTACION CENTENO,8273,1,0,44,1,97,78,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8273.pdf
EL PARAISO,DANLI,01,018_COL. LA CEIBITA - CEB. PRESENTACION CENTENO,8277,1,1,26,1,99,61,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8277.pdf
EL PARAISO,DANLI,01,019_BO. PUEBLO NUEVO - CEB. MIRIAM JUDITH GALLARDO,8282,1,0,47,2,93,71,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8282.pdf
EL PARAISO,DANLI,02,004_LA ACAMPO APALI - ESC. ROBERTO SUAZO CORDOVA,8294,1,0,30,0,49,49,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8294.pdf
EL PARAISO,DANLI,02,004_LA ACAMPO APALI - ESC. ROBERTO SUAZO CORDOVA,8295,1,0,29,1,40,48,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8295.pdf
EL PARAISO,DANLI,02,005_LIMA APALI - ESC. FRANCISCO MORAZAN,8299,1,0,22,0,31,70,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8299.pdf
EL PARAISO,DANLI,02,006_ARAULI - ESC. FRANCISCO MORAZAN,8300,1,0,44,0,65,93,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8300.pdf
EL PARAISO,DANLI,02,006_ARAULI - ESC. FRANCISCO MORAZAN,8305,1,0,39,0,47,103,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8305.pdf
EL PARAISO,DANLI,02,007_BAÑADEROS - CEB. JUAN LINDO,8313,1,0,87,0,61,48,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8313.pdf
EL PARAISO,DANLI,02,007_BAÑADEROS - CEB. JUAN LINDO,8314,1,0,41,1,82,87,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8314.pdf
EL PARAISO,DANLI,02,007_BAÑADEROS - CEB. JUAN LINDO,8315,1,1,66,0,68,68,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8315.pdf
EL PARAISO,DANLI,02,009_EL CHAPARRAL - ESC. DIONISIO DE HERRERA,8319,1,0,51,0,48,60,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8319.pdf
EL PARAISO,DANLI,02,012_SAN JOSE DE AZABACHE - ESC. LA LIBERTAD,8327,1,0,53,0,51,102,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8327.pdf
EL PARAISO,DANLI,02,013_PUEBLO NUEVO No. 2 - ESC. CRISTOBAL COLON,8330,1,0,34,0,43,82,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8330.pdf
EL PARAISO,DANLI,02,017_EL CHICHICASTE - ESC. JOSE TRINIDAD REYES,8347,1,0,67,1,21,88,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8347.pdf
EL PARAISO,DANLI,02,018_EL MAGUELAR - CEB. JOSE TRINIDAD REYES,8352,1,0,50,0,54,68,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8352.pdf
EL PARAISO,DANLI,02,019_LA DANTA - CEB. FRANCISCO MORAZAN,8361,1,0,56,0,36,76,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8361.pdf
EL PARAISO,DANLI,02,020_EL MATASANO - ESC. RAMON MOLINA,8363,1,0,75,1,35,63,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8363.pdf
EL PARAISO,DANLI,02,020_EL MATASANO - ESC. RAMON MOLINA,8364,1,0,55,1,38,62,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8364.pdf
EL PARAISO,DANLI,02,025_EL PESCADERO - ESC. FRANCISCO MORAZAN,8386,1,0,24,0,98,113,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8386.pdf
EL PARAISO,DANLI,02,026_EL PORVENIR - CEB. RENOVACION,8391,1,0,67,0,47,69,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8391.pdf
EL PARAISO,DANLI,02,029_EL POZO BENDITO - ESC. JOSE CECILIO DEL VALLE,8396,1,0,18,0,70,114,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8396.pdf
EL PARAISO,DANLI,02,031_EL EMPALME - CEB. MIRIAN JUDITH GALLARDO,8406,1,0,37,2,67,89,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8406.pdf
EL PARAISO,DANLI,02,031_EL EMPALME - CEB. MIRIAN JUDITH GALLARDO,8409,1,0,38,1,41,105,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8409.pdf
EL PARAISO,DANLI,02,034_JUTIAPA - ESC. JOSE ANTONIO DOMINGUEZ,8420,1,1,68,2,51,51,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8420.pdf
EL PARAISO,DANLI,02,034_JUTIAPA - ESC. JOSE ANTONIO DOMINGUEZ,8426,1,0,74,2,42,70,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8426.pdf
EL PARAISO,DANLI,02,039_LAS ANIMAS - ESC. EL ESFUERZO,8440,1,0,37,0,55,65,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8440.pdf
EL PARAISO,DANLI,02,039_LAS ANIMAS - ESC. EL ESFUERZO,8441,1,0,29,1,54,94,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8441.pdf
EL PARAISO,DANLI,02,040_EL CEDRAL No. 2 - ESC. 14 DE JULIO,8450,1,0,31,0,50,110,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8450.pdf
EL PARAISO,DANLI,02,041_EL CHAGUITE DE LINACA - CEB. RAFAEL HELIODORO VALLE,8453,1,0,41,0,51,115,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8453.pdf
EL PARAISO,DANLI,02,041_EL CHAGUITE DE LINACA - CEB. RAFAEL HELIODORO VALLE,8454,1,0,55,0,49,94,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8454.pdf
EL PARAISO,DANLI,02,042_PALMILLAS - CEB. TIBURCIO RODRIGUEZ,8458,1,0,39,0,35,67,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8458.pdf
EL PARAISO,DANLI,02,044_QUEBRADA LARGA - CEB. JUAN LINDO,8467,1,0,48,0,70,81,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8467.pdf
EL PARAISO,DANLI,02,049_VILLA SANTA - ESC. AUGUSTO C. COELLO,8501,1,0,105,0,65,42,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8501.pdf
EL PARAISO,DANLI,02,051_EL GUANO - CEB. DIONISIO DE HERRERA,8511,1,0,19,0,41,87,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8511.pdf
EL PARAISO,DANLI,02,051_EL GUANO - CEB. DIONISIO DE HERRERA,8513,1,0,22,0,26,141,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8513.pdf
EL PARAISO,DANLI,02,052_LA ESPERANZA - CEB. AGUSTO C. COELLO,8518,1,0,33,0,70,62,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8518.pdf
EL PARAISO,DANLI,02,056_CALPULES - ESC. CARLOS DIAZ GALLARDO,8526,1,0,33,0,41,49,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8526.pdf
EL PARAISO,DANLI,02,060_LA TRINIDAD O SARTENEJAS - ESC. FRANCISCO MORAZAN,8536,1,0,17,0,48,69,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8536.pdf
EL PARAISO,DANLI,02,061_AGUA FRIA SANTA MARIA - ESC. LUIS LANDA,8543,1,0,45,0,24,116,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8543.pdf
EL PARAISO,DANLI,02,063_EL BORDO - CEB. JOSE CECILIO DEL VALLE,8545,1,0,15,0,99,46,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8545.pdf
EL PARAISO,DANLI,02,065_SAN MIGUELITO DE LA BATEA - CEB. JOSE CECILIO DEL VALLE,8550,1,2,56,1,78,54,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8550.pdf
EL PARAISO,DANLI,02,069_BUENOS AIRES No. 2 - ESC. JOSE TRINIDAD CABAÑAS,8558,1,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8558.pdf
EL PARAISO,DANLI,02,070_LA LIMA - ESC. JOSE TRINIDAD REYES,8561,1,0,28,0,30,56,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8561.pdf
EL PARAISO,DANLI,02,072_LOS MEZCALES - ESC. MAMILIO RODAS,8566,1,0,79,14,90,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8566.pdf
EL PARAISO,DANLI,02,072_LOS MEZCALES - ESC. MAMILIO RODAS,8567,1,0,50,0,36,84,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8567.pdf
EL PARAISO,EL PARAISO,01,001_COL. MONTECRISTO - ESC. ENMA ROMERO DE CALLEJAS,8579,1,0,45,2,79,93,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8579.pdf
EL PARAISO,EL PARAISO,01,004_BO. SANTA CLARA - ESC. SAGRADO CORAZON,8598,1,1,39,2,97,117,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8598.pdf
EL PARAISO,EL PARAISO,01,007_COL. SAN MIGUEL - ESC DR ROBERTO SUAZO CORDOVA,8606,1,1,39,0,62,105,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8606.pdf
EL PARAISO,EL PARAISO,01,007_COL. SAN MIGUEL - ESC DR ROBERTO SUAZO CORDOVA,8608,1,0,46,0,75,102,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8608.pdf
EL PARAISO,EL PARAISO,01,009_BO. EL ROSARIO - ESC. MARIA GARAY DE VALLEJO,8612,1,0,45,0,77,110,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8612.pdf
EL PARAISO,EL PARAISO,01,010_BO. GUANACASTE - ESC. FRANCISCO MORAZAN,8620,1,0,44,0,91,94,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8620.pdf
EL PARAISO,EL PARAISO,01,012_COL. SAN JUAN BAUTISTA - CEB. VISITACION LARA DE ZELAYA,8625,1,0,27,0,88,127,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8625.pdf
EL PARAISO,EL PARAISO,01,012_COL. SAN JUAN BAUTISTA - CEB. VISITACION LARA DE ZELAYA,8629,1,0,29,0,79,121,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8629.pdf
EL PARAISO,EL PARAISO,01,012_COL. SAN JUAN BAUTISTA - CEB. VISITACION LARA DE ZELAYA,8630,1,1,34,0,87,105,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8630.pdf
EL PARAISO,EL PARAISO,02,004_DIFICULTADES - ESC. JOSE TRINIDAD CABAÑAS,8641,1,0,32,0,62,95,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8641.pdf
EL PARAISO,EL PARAISO,02,005_GRANADILLOS - ESC. 3 DE OCTUBRE,8644,1,0,42,1,60,80,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8644.pdf
EL PARAISO,EL PARAISO,02,005_GRANADILLOS - ESC. 3 DE OCTUBRE,8645,1,0,11,0,100,44,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8645.pdf
EL PARAISO,EL PARAISO,02,005_GRANADILLOS - ESC. 3 DE OCTUBRE,8646,1,0,23,0,81,87,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8646.pdf
EL PARAISO,EL PARAISO,02,008_LAS FLORES - ESC. 15 DE SEPTIEMBRE,8650,1,0,28,1,35,76,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8650.pdf
EL PARAISO,EL PARAISO,02,013_LOS TERRONES - ESC. FRANCISCO MORAZAN,8663,1,1,27,1,84,64,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8663.pdf
EL PARAISO,EL PARAISO,02,019_VOLCANCITOS - ESC. JOSE MARTI,8674,1,0,79,0,39,72,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8674.pdf
EL PARAISO,EL PARAISO,02,029_TRES PIEDRAS ABAJO - ESC. ALVARO CONTRERAS,8688,1,0,35,0,84,108,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8688.pdf
EL PARAISO,GUINOPE,02,001_GUINOPE - ESC. JUAN RAUDALES PORTILLO,8689,1,0,23,4,92,108,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8689.pdf
EL PARAISO,GUINOPE,02,002_GALERAS - ESC. ALVARO CONTRERAS,8701,1,1,25,0,66,99,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8701.pdf
EL PARAISO,LIURE,02,001_LIURE - ESC. DIONISIO DE HERRERA,8735,1,0,54,2,85,110,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8735.pdf
EL PARAISO,LIURE,02,008_EL HATO VIEJO - ESC. JOSE TRINIDAD REYES,8749,1,0,56,0,80,113,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8749.pdf
EL PARAISO,LIURE,02,008_EL HATO VIEJO - ESC. JOSE TRINIDAD REYES,8750,1,0,107,0,71,105,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8750.pdf
EL PARAISO,MOROCELI,02,001_MOROCELI - ESC. MIGUEL MORAZAN,8769,1,0,61,2,77,93,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8769.pdf
EL PARAISO,MOROCELI,02,006_HOYA GRANDE - ESC. MIGUEL PAZ BARAHONA,8789,1,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8789.pdf
EL PARAISO,MOROCELI,02,007_LOS LIMONES - ESC. REPUBLICA DE CUBA,8791,1,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8791.pdf
EL PARAISO,MOROCELI,02,011_BUENAS NOCHES - ESC. JUAN RAMON MOLINA,8799,1,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8799.pdf
EL PARAISO,OROPOLI,02,003_CHAGUITE GRANDE - ESC. DIONISIO DE HERRERA,8812,1,1,50,0,40,173,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8812.pdf
EL PARAISO,OROPOLI,02,005_EL CORRALITO - CEB JOSE TRINIDAD CABAÑAS,8816,1,0,40,0,9,149,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8816.pdf
EL PARAISO,OROPOLI,02,011_OREALI - ESC. MANUEL BONILLA,8823,1,0,25,0,25,90,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8823.pdf
EL PARAISO,POTRERILLOS,02,001_POTRERILLOS - CEB. MARCO AURELIO SOTO,8824,1,0,30,0,54,89,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8824.pdf
EL PARAISO,POTRERILLOS,02,003_LAS CRUCITAS - CEB. ALFONSO GUILLEN ZELAYA,8828,1,0,21,0,55,93,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8828.pdf
EL PARAISO,POTRERILLOS,02,003_LAS CRUCITAS - CEB. ALFONSO GUILLEN ZELAYA,8829,1,0,31,1,51,96,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8829.pdf
EL PARAISO,POTRERILLOS,02,006_LAS DELICIAS - ESC. 28 DE SEPTIEMBRE,8834,1,0,39,0,46,88,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8834.pdf
EL PARAISO,POTRERILLOS,02,007_LOMANILLOS - ESC. FRANCISCO MORAZAN,8836,1,0,23,0,70,166,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8836.pdf
EL PARAISO,SAN LUCAS,02,005_LOS QUEBRACHOS - CEB JUAN LINDO,8864,1,1,41,0,68,199,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8864.pdf
EL PARAISO,SAN LUCAS,02,006_NAVIJUPE - CEB ALVARO CONTRERAS,8868,1,0,15,0,76,188,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8868.pdf
EL PARAISO,SAN LUCAS,02,009_APALIPI - ESC. 15 DE SEPTIEMBRE,8872,1,0,59,0,73,58,https://storage.googleapis.com/actas_elecciones_hn2025/actas/8872.pdf
