Departamento,Municipio,Centro,Mesa#
LA PAZ,SAN JOSE,002_EL AGUACATAL - CEB EL PORVENIR,13774
LA PAZ,SAN JOSE,002_EL AGUACATAL - CEB EL PORVENIR,13775
LA PAZ,SAN JOSE,005_EL GUAYABAL - ESC. 1ERO. DE MAYO,13782
LA PAZ,SAN JOSE,005_EL GUAYABAL - ESC. 1ERO. DE MAYO,13783
LA PAZ,SAN JOSE,012_EL NARANJO - ESC. RAFAEL PALOMO SUAZO,13792
LA PAZ,SAN JOSE,003_EL PEDERNAL - CEB JOSE CECILIO DEL VALLE,13776
LA PAZ,SAN JOSE,003_EL PEDERNAL - CEB JOSE CECILIO DEL VALLE,13777
LA PAZ,SAN JOSE,003_EL PEDERNAL - CEB JOSE CECILIO DEL VALLE,13778
LA PAZ,SAN JOSE,009_GUASCOTORO - ESC. LAZARO GONZALEZ,13788
LA PAZ,SAN JOSE,004_LA FLORIDA - ESC. DIONISIO DE HERRERA,13779
LA PAZ,SAN JOSE,004_LA FLORIDA - ESC. DIONISIO DE HERRERA,13780
LA PAZ,SAN JOSE,004_LA FLORIDA - ESC. DIONISIO DE HERRERA,13781
LA PAZ,SAN JOSE,007_LAS DELICIAS - ESC. PRIMERO DE SEPTIEMBRE,13786
LA PAZ,SAN JOSE,006_PULE - ESC. NOHEMY DE VALENZUELA,13784
LA PAZ,SAN JOSE,006_PULE - ESC. NOHEMY DE VALENZUELA,13785
LA PAZ,SAN JOSE,001_SAN JOSE - ESC. ASPIRACION INFANTIL,13769
LA PAZ,SAN JOSE,001_SAN JOSE - ESC. ASPIRACION INFANTIL,13770
LA PAZ,SAN JOSE,001_SAN JOSE - ESC. ASPIRACION INFANTIL,13771
LA PAZ,SAN JOSE,001_SAN JOSE - ESC. ASPIRACION INFANTIL,13772
LA PAZ,SAN JOSE,001_SAN JOSE - ESC. ASPIRACION INFANTIL,13773
LA PAZ,SAN JOSE,010_SAN MARTIN - ESC. JOSE TRINIDAD REYES,13789
LA PAZ,SAN JOSE,010_SAN MARTIN - ESC. JOSE TRINIDAD REYES,13790
LA PAZ,SAN JUAN,002_EL LLANO - ESC. PABLO PORTILLO FIGUEROA,13795
LA PAZ,SAN JUAN,002_EL LLANO - ESC. PABLO PORTILLO FIGUEROA,13796
LA PAZ,SAN JUAN,003_EL QUEBRACHAL - ESC. FRANCISCO MORAZAN,13797
LA PAZ,SAN JUAN,004_HORCONES - ESC. JOSE CECILIO DEL VALLE,13798
LA PAZ,SAN JUAN,004_HORCONES - ESC. JOSE CECILIO DEL VALLE,13799
LA PAZ,SAN JUAN,001_SAN JUAN - CEB MIGUEL PAZ BARAHONA,13793
LA PAZ,SAN JUAN,001_SAN JUAN - CEB MIGUEL PAZ BARAHONA,13794
LA PAZ,SAN PEDRO DE TUTULE,006_EL GUAYABAL - CEB. RAMON ROSA,13818
LA PAZ,SAN PEDRO DE TUTULE,005_EL PERICON - ESC. ROBERTO SUAZO CORDOVA,13814
LA PAZ,SAN PEDRO DE TUTULE,005_EL PERICON - ESC. ROBERTO SUAZO CORDOVA,13815
LA PAZ,SAN PEDRO DE TUTULE,005_EL PERICON - ESC. ROBERTO SUAZO CORDOVA,13816
LA PAZ,SAN PEDRO DE TUTULE,005_EL PERICON - ESC. ROBERTO SUAZO CORDOVA,13817
LA PAZ,SAN PEDRO DE TUTULE,007_LA CUMBRE - CEB. VICENTE MEJIA COLINDRES,13819
LA PAZ,SAN PEDRO DE TUTULE,002_LAGUNA SECA - ESC. JUAN RAMON MOLINA,13807
LA PAZ,SAN PEDRO DE TUTULE,002_LAGUNA SECA - ESC. JUAN RAMON MOLINA,13808
LA PAZ,SAN PEDRO DE TUTULE,003_LAS HUERTAS - ESC. 18 DE NOVIEMBRE,13809
LA PAZ,SAN PEDRO DE TUTULE,003_LAS HUERTAS - ESC. 18 DE NOVIEMBRE,13810
LA PAZ,SAN PEDRO DE TUTULE,003_LAS HUERTAS - ESC. 18 DE NOVIEMBRE,13811
LA PAZ,SAN PEDRO DE TUTULE,004_SAN MIGUEL - ESC. LORENZO CERVANTES,13812
LA PAZ,SAN PEDRO DE TUTULE,004_SAN MIGUEL - ESC. LORENZO CERVANTES,13813
LA PAZ,SAN PEDRO DE TUTULE,001_SAN PEDRO DE TUTULE - ESC. MARIANO VASQUEZ,13800
LA PAZ,SAN PEDRO DE TUTULE,001_SAN PEDRO DE TUTULE - ESC. MARIANO VASQUEZ,13801
LA PAZ,SAN PEDRO DE TUTULE,001_SAN PEDRO DE TUTULE - ESC. MARIANO VASQUEZ,13802
LA PAZ,SAN PEDRO DE TUTULE,001_SAN PEDRO DE TUTULE - ESC. MARIANO VASQUEZ,13803
LA PAZ,SAN PEDRO DE TUTULE,001_SAN PEDRO DE TUTULE - ESC. MARIANO VASQUEZ,13804
LA PAZ,SAN PEDRO DE TUTULE,001_SAN PEDRO DE TUTULE - ESC. MARIANO VASQUEZ,13805
LA PAZ,SAN PEDRO DE TUTULE,001_SAN PEDRO DE TUTULE - ESC. MARIANO VASQUEZ,13806
LA PAZ,SANTA ANA,011_CORINTIO - CASA COMUNAL,13842
LA PAZ,SANTA ANA,011_CORINTIO - CASA COMUNAL,13843
LA PAZ,SANTA ANA,004_CUQUINCA - ESC. REPUBLICA DE HONDURAS,13828
LA PAZ,SANTA ANA,004_CUQUINCA - ESC. REPUBLICA DE HONDURAS,13829
LA PAZ,SANTA ANA,002_ESTANCIA - CEB. LA FRATERNIDAD,13823
LA PAZ,SANTA ANA,002_ESTANCIA - CEB. LA FRATERNIDAD,13824
LA PAZ,SANTA ANA,002_ESTANCIA - CEB. LA FRATERNIDAD,13825
LA PAZ,SANTA ANA,010_JUNIGUARA - ESC. RAMON ROSA,13841
LA PAZ,SANTA ANA,005_LOS HORNOS - ESC. EVARISTO MARTINEZ,13830
LA PAZ,SANTA ANA,013_LOS SOSAS - ESC. RICARDO R. VALDEZ,13846
LA PAZ,SANTA ANA,012_MUZULA - ESC. SOBERANIA NACIONAL,13844
LA PAZ,SANTA ANA,012_MUZULA - ESC. SOBERANIA NACIONAL,13845
LA PAZ,SANTA ANA,006_SAN ANTONIO - CEB FRANCISCO MORAZAN,13831
LA PAZ,SANTA ANA,006_SAN ANTONIO - CEB FRANCISCO MORAZAN,13832
LA PAZ,SANTA ANA,007_SAN ISIDRO - ESC. JOSE CECILIO DEL VALLE,13833
LA PAZ,SANTA ANA,007_SAN ISIDRO - ESC. JOSE CECILIO DEL VALLE,13834
LA PAZ,SANTA ANA,007_SAN ISIDRO - ESC. JOSE CECILIO DEL VALLE,13835
LA PAZ,SANTA ANA,008_SAN MIGUEL - ESC. REPUBLICA DE CHILE,13836
LA PAZ,SANTA ANA,008_SAN MIGUEL - ESC. REPUBLICA DE CHILE,13837
LA PAZ,SANTA ANA,008_SAN MIGUEL - ESC. REPUBLICA DE CHILE,13838
LA PAZ,SANTA ANA,001_SANTA ANA - ESC. JUAN RAMON MOLINA,13820
LA PAZ,SANTA ANA,001_SANTA ANA - ESC. JUAN RAMON MOLINA,13821
LA PAZ,SANTA ANA,001_SANTA ANA - ESC. JUAN RAMON MOLINA,13822
LA PAZ,SANTA ANA,003_SANTA LUCIA O EL POTRERO - ESC. RODOLFO Z. VELASQUEZ,13826
LA PAZ,SANTA ANA,003_SANTA LUCIA O EL POTRERO - ESC. RODOLFO Z. VELASQUEZ,13827
LA PAZ,SANTA ANA,009_SANTIAGO - ESC. 4 DE JUNIO,13839
LA PAZ,SANTA ANA,009_SANTIAGO - ESC. 4 DE JUNIO,13840
LA PAZ,SANTA ANA,014_ZACATE BLANCO - ESC. MARIA CACERES RIVERA,13847
LA PAZ,SANTA ANA,014_ZACATE BLANCO - ESC. MARIA CACERES RIVERA,13848
LA PAZ,SANTA ELENA,002_AZACUALPA - ESC. JOSE TRINIDAD CABAÑAS,13852
LA PAZ,SANTA ELENA,002_AZACUALPA - ESC. JOSE TRINIDAD CABAÑAS,13853
LA PAZ,SANTA ELENA,002_AZACUALPA - ESC. JOSE TRINIDAD CABAÑAS,13854
LA PAZ,SANTA ELENA,010_CASA QUEMADA - CEB. PEDRO NUFIO,13871
LA PAZ,SANTA ELENA,010_CASA QUEMADA - CEB. PEDRO NUFIO,13872
LA PAZ,SANTA ELENA,007_EL CARRIZAL N1 - ESC. LIDIA GRACIELA MOLINA,13864
LA PAZ,SANTA ELENA,007_EL CARRIZAL N1 - ESC. LIDIA GRACIELA MOLINA,13865
LA PAZ,SANTA ELENA,009_LLANO ALEGRE - CEB ROBERTO SUAZO CORDOVA,13869
LA PAZ,SANTA ELENA,009_LLANO ALEGRE - CEB ROBERTO SUAZO CORDOVA,13870
LA PAZ,SANTA ELENA,011_LOS PATIOS - CEB 14 DE ABRIL,13873
LA PAZ,SANTA ELENA,011_LOS PATIOS - CEB 14 DE ABRIL,13874
LA PAZ,SANTA ELENA,004_MONTE COPADO - ESC. PRESENTACION CENTENO,13857
LA PAZ,SANTA ELENA,004_MONTE COPADO - ESC. PRESENTACION CENTENO,13858
LA PAZ,SANTA ELENA,004_MONTE COPADO - ESC. PRESENTACION CENTENO,13859
LA PAZ,SANTA ELENA,012_NAHUATERIQUE - CEB HIBUERAS,13875
LA PAZ,SANTA ELENA,012_NAHUATERIQUE - CEB HIBUERAS,13876
LA PAZ,SANTA ELENA,012_NAHUATERIQUE - CEB HIBUERAS,13877
LA PAZ,SANTA ELENA,012_NAHUATERIQUE - CEB HIBUERAS,13878
LA PAZ,SANTA ELENA,003_OJO DE AGUA - ESC. NICOLASA FLORES,13855
LA PAZ,SANTA ELENA,003_OJO DE AGUA - ESC. NICOLASA FLORES,13856
LA PAZ,SANTA ELENA,008_OPALACA ABAJO - CEB. CAMPESINO LENCA,13866
LA PAZ,SANTA ELENA,008_OPALACA ABAJO - CEB. CAMPESINO LENCA,13867
LA PAZ,SANTA ELENA,008_OPALACA ABAJO - CEB. CAMPESINO LENCA,13868
LA PAZ,SANTA ELENA,001_SANTA ELENA - CEB 15 DE SEPTIEMBRE,13849
LA PAZ,SANTA ELENA,001_SANTA ELENA - CEB 15 DE SEPTIEMBRE,13850
LA PAZ,SANTA ELENA,001_SANTA ELENA - CEB 15 DE SEPTIEMBRE,13851
LA PAZ,SANTA ELENA,005_SOLOARA - CEB JOSE TRINIDAD REYES,13860
LA PAZ,SANTA ELENA,005_SOLOARA - CEB JOSE TRINIDAD REYES,13861
LA PAZ,SANTA ELENA,005_SOLOARA - CEB JOSE TRINIDAD REYES,13862
LA PAZ,SANTA ELENA,005_SOLOARA - CEB JOSE TRINIDAD REYES,13863
LA PAZ,SANTA MARIA,008_ARENALES - ESC. MARCO AURELIO SOTO,13898
LA PAZ,SANTA MARIA,008_ARENALES - ESC. MARCO AURELIO SOTO,13899
LA PAZ,SANTA MARIA,010_ARENALITOS - ESC. FEDERICO PADILLA B.,13902
LA PAZ,SANTA MARIA,010_ARENALITOS - ESC. FEDERICO PADILLA B.,13903
LA PAZ,SANTA MARIA,002_CAMALOTE - ESC. REPUBLICA DE HONDURAS,13883
LA PAZ,SANTA MARIA,002_CAMALOTE - ESC. REPUBLICA DE HONDURAS,13884
LA PAZ,SANTA MARIA,003_EL NARANJO - CEB MANUEL BONILLA ,13885
LA PAZ,SANTA MARIA,003_EL NARANJO - CEB MANUEL BONILLA ,13886
LA PAZ,SANTA MARIA,009_LAS CRUCITAS O BO. NUEVO - ESC. JACOBO CARCAMO,13900
LA PAZ,SANTA MARIA,009_LAS CRUCITAS O BO. NUEVO - ESC. JACOBO CARCAMO,13901
LA PAZ,SANTA MARIA,007_LAS PAVAS - ESC. BRISAS DE HONDURAS,13896
LA PAZ,SANTA MARIA,007_LAS PAVAS - ESC. BRISAS DE HONDURAS,13897
LA PAZ,SANTA MARIA,012_LINDEROS - ESC. ROLANDO MELGEN BONILLA,13905
LA PAZ,SANTA MARIA,004_LOS PLANES - CEB GERMAN GASTEL,13887
LA PAZ,SANTA MARIA,004_LOS PLANES - CEB GERMAN GASTEL,13888
LA PAZ,SANTA MARIA,004_LOS PLANES - CEB GERMAN GASTEL,13889
LA PAZ,SANTA MARIA,004_LOS PLANES - CEB GERMAN GASTEL,13890
LA PAZ,SANTA MARIA,004_LOS PLANES - CEB GERMAN GASTEL,13891
LA PAZ,SANTA MARIA,005_MIRATORO - ESC. 15 DE SEPTIEMBRE,13892
LA PAZ,SANTA MARIA,005_MIRATORO - ESC. 15 DE SEPTIEMBRE,13893
LA PAZ,SANTA MARIA,006_PUEBLO VIEJO - ESC. CELSO EFRAÍN REYES,13894
LA PAZ,SANTA MARIA,006_PUEBLO VIEJO - ESC. CELSO EFRAÍN REYES,13895
LA PAZ,SANTA MARIA,011_SAN FRANCISCO - ESC. MANUEL BONILLA,13904
LA PAZ,SANTA MARIA,001_SANTA MARIA - CEB JOSE CECILIO DEL VALLE,13879
LA PAZ,SANTA MARIA,001_SANTA MARIA - CEB JOSE CECILIO DEL VALLE,13880
LA PAZ,SANTA MARIA,001_SANTA MARIA - CEB JOSE CECILIO DEL VALLE,13881
LA PAZ,SANTA MARIA,001_SANTA MARIA - CEB JOSE CECILIO DEL VALLE,13882
LA PAZ,SANTIAGO DE PURINGLA,014_BAÑADEROS - ESC. LA INDEPENDENCIA,13935
LA PAZ,SANTIAGO DE PURINGLA,014_BAÑADEROS - ESC. LA INDEPENDENCIA,13936
LA PAZ,SANTIAGO DE PURINGLA,010_CANCIRE - ESC. ALFONSO XIII,13930
LA PAZ,SANTIAGO DE PURINGLA,010_CANCIRE - ESC. ALFONSO XIII,13931
LA PAZ,SANTIAGO DE PURINGLA,002_CEDRITOS - CEB REPÚBLICA DE HONDURAS,13914
LA PAZ,SANTIAGO DE PURINGLA,002_CEDRITOS - CEB REPÚBLICA DE HONDURAS,13915
LA PAZ,SANTIAGO DE PURINGLA,002_CEDRITOS - CEB REPÚBLICA DE HONDURAS,13916
LA PAZ,SANTIAGO DE PURINGLA,013_CERRO NEGRO - ESC. SANTOS VILLATORO,13934
LA PAZ,SANTIAGO DE PURINGLA,019_EL COMUN - ESC. RURAL MIXTA EL IDEAL,13947
LA PAZ,SANTIAGO DE PURINGLA,018_EL HIGUITO - CEB. MARCO AURELIO SOTO,13945
LA PAZ,SANTIAGO DE PURINGLA,018_EL HIGUITO - CEB. MARCO AURELIO SOTO,13946
LA PAZ,SANTIAGO DE PURINGLA,009_EL OCOTAL - CEB MARIANO VASQUEZ,13928
LA PAZ,SANTIAGO DE PURINGLA,009_EL OCOTAL - CEB MARIANO VASQUEZ,13929
LA PAZ,SANTIAGO DE PURINGLA,003_EL RANCHO DE JESUS - CEB PEDRO NUFIO,13917
LA PAZ,SANTIAGO DE PURINGLA,003_EL RANCHO DE JESUS - CEB PEDRO NUFIO,13918
LA PAZ,SANTIAGO DE PURINGLA,004_GUALAZARA - CEB. RAMON ROSA,13919
LA PAZ,SANTIAGO DE PURINGLA,004_GUALAZARA - CEB. RAMON ROSA,13920
LA PAZ,SANTIAGO DE PURINGLA,005_HORNITOS - ESC. 3 DE OCTUBRE,13921
LA PAZ,SANTIAGO DE PURINGLA,005_HORNITOS - ESC. 3 DE OCTUBRE,13922
LA PAZ,SANTIAGO DE PURINGLA,005_HORNITOS - ESC. 3 DE OCTUBRE,13923
LA PAZ,SANTIAGO DE PURINGLA,006_HUERTAS - CEB LA LIBERTAD,13924
LA PAZ,SANTIAGO DE PURINGLA,006_HUERTAS - CEB LA LIBERTAD,13925
LA PAZ,SANTIAGO DE PURINGLA,012_LAS DELICIAS - ESC. JULIANA V. DE GALO,13933
LA PAZ,SANTIAGO DE PURINGLA,017_LLANO DE LA CRUZ - CEB PATRIA,13942
LA PAZ,SANTIAGO DE PURINGLA,017_LLANO DE LA CRUZ - CEB PATRIA,13943
LA PAZ,SANTIAGO DE PURINGLA,017_LLANO DE LA CRUZ - CEB PATRIA,13944
LA PAZ,SANTIAGO DE PURINGLA,016_OJOS DE AGUA - CEB RAMON VILLEDA MORALES,13939
LA PAZ,SANTIAGO DE PURINGLA,016_OJOS DE AGUA - CEB RAMON VILLEDA MORALES,13940
LA PAZ,SANTIAGO DE PURINGLA,016_OJOS DE AGUA - CEB RAMON VILLEDA MORALES,13941
LA PAZ,SANTIAGO DE PURINGLA,011_OROVILA - ESC. FAUSTO CASTILLO,13932
LA PAZ,SANTIAGO DE PURINGLA,007_SAN ANTONIO - CEB. FRANCISCO MORAZÁN,13926
LA PAZ,SANTIAGO DE PURINGLA,007_SAN ANTONIO - CEB. FRANCISCO MORAZÁN,13927
LA PAZ,SANTIAGO DE PURINGLA,001_SANTIAGO DE PURINGLA - ESC. MANUEL BONILLA,13906
LA PAZ,SANTIAGO DE PURINGLA,001_SANTIAGO DE PURINGLA - ESC. MANUEL BONILLA,13907
LA PAZ,SANTIAGO DE PURINGLA,001_SANTIAGO DE PURINGLA - ESC. MANUEL BONILLA,13908
LA PAZ,SANTIAGO DE PURINGLA,001_SANTIAGO DE PURINGLA - ESC. MANUEL BONILLA,13909
LA PAZ,SANTIAGO DE PURINGLA,001_SANTIAGO DE PURINGLA - ESC. MANUEL BONILLA,13910
LA PAZ,SANTIAGO DE PURINGLA,001_SANTIAGO DE PURINGLA - ESC. MANUEL BONILLA,13911
LA PAZ,SANTIAGO DE PURINGLA,001_SANTIAGO DE PURINGLA - ESC. MANUEL BONILLA,13912
LA PAZ,SANTIAGO DE PURINGLA,001_SANTIAGO DE PURINGLA - ESC. MANUEL BONILLA,13913
LA PAZ,SANTIAGO DE PURINGLA,015_URUNGO - CEB NUEVA ESPERANZA,13937
LA PAZ,SANTIAGO DE PURINGLA,015_URUNGO - CEB NUEVA ESPERANZA,13938
LA PAZ,YARULA,002_CAULILE - CEB GREVIL AGUILAR CHAVEZ,13951
LA PAZ,YARULA,002_CAULILE - CEB GREVIL AGUILAR CHAVEZ,13952
LA PAZ,YARULA,008_CHAGUITON - CEB PARIS ORLANDO DUBON,13964
LA PAZ,YARULA,008_CHAGUITON - CEB PARIS ORLANDO DUBON,13965
LA PAZ,YARULA,009_EL ZANCUDO - CEB INTEGRACION CENTRO AMERICANA,13966
LA PAZ,YARULA,009_EL ZANCUDO - CEB INTEGRACION CENTRO AMERICANA,13967
LA PAZ,YARULA,007_LAS HUERTAS - CEB PEDRO BONILLA,13961
LA PAZ,YARULA,007_LAS HUERTAS - CEB PEDRO BONILLA,13962
LA PAZ,YARULA,007_LAS HUERTAS - CEB PEDRO BONILLA,13963
LA PAZ,YARULA,003_LAS LAJAS - CEB PRESENTACION CENTENO,13953
LA PAZ,YARULA,003_LAS LAJAS - CEB PRESENTACION CENTENO,13954
LA PAZ,YARULA,003_LAS LAJAS - CEB PRESENTACION CENTENO,13955
LA PAZ,YARULA,004_TIERRA COLORADA - CEB DIONICIO DE HERRERA,13956
LA PAZ,YARULA,004_TIERRA COLORADA - CEB DIONICIO DE HERRERA,13957
LA PAZ,YARULA,004_TIERRA COLORADA - CEB DIONICIO DE HERRERA,13958
LA PAZ,YARULA,001_YARULA - CEB JUAN LINDO,13948
LA PAZ,YARULA,001_YARULA - CEB JUAN LINDO,13949
LA PAZ,YARULA,001_YARULA - CEB JUAN LINDO,13950
LA PAZ,YARULA,005_ZACATE BLANCO - CEB RUPERTO AMAYA,13959
LA PAZ,YARULA,005_ZACATE BLANCO - CEB RUPERTO AMAYA,13960
LEMPIRA,BELEN,001_BELEN - ESC. FRANCISCO MORAZAN,14078
LEMPIRA,BELEN,001_BELEN - ESC. FRANCISCO MORAZAN,14079
LEMPIRA,BELEN,001_BELEN - ESC. FRANCISCO MORAZAN,14080
LEMPIRA,BELEN,001_BELEN - ESC. FRANCISCO MORAZAN,14081
LEMPIRA,BELEN,001_BELEN - ESC. FRANCISCO MORAZAN,14082
LEMPIRA,BELEN,007_EL CARRIZAL - ESC. LUIS ANDRES ZUNIGA,14091
LEMPIRA,BELEN,007_EL CARRIZAL - ESC. LUIS ANDRES ZUNIGA,14092
LEMPIRA,BELEN,002_EL NARANJO O LA PENCA - CEB FRANCISCO MONTEJO,14083
LEMPIRA,BELEN,002_EL NARANJO O LA PENCA - CEB FRANCISCO MONTEJO,14084
LEMPIRA,BELEN,004_LA PUERTA - ESC. EUSEBIO AMAYA,14087
LEMPIRA,BELEN,004_LA PUERTA - ESC. EUSEBIO AMAYA,14088
LEMPIRA,BELEN,009_LA PUERTA DEL OCOTE - ESC. ROLANDO CARDENAS,14094
LEMPIRA,BELEN,008_LAS CAÑADAS - ESC. CLAUDIO BARRERA,14093
LEMPIRA,BELEN,005_LOS CONES - ESC. NEPTALY LEMUS,14089
LEMPIRA,BELEN,003_LOS PLANES DE OJUERA - CEB. BARTOLOME DE LAS CASAS,14085
LEMPIRA,BELEN,003_LOS PLANES DE OJUERA - CEB. BARTOLOME DE LAS CASAS,14086
LEMPIRA,BELEN,006_SANTO DOMINGO - ESC. MARIA PAZ LARA,14090
LEMPIRA,CANDELARIA,002_AZACUALPA - ESC. MEDARDO MEJIA,14099
LEMPIRA,CANDELARIA,002_AZACUALPA - ESC. MEDARDO MEJIA,14100
LEMPIRA,CANDELARIA,009_CAMAPARA - CEB. JOSE VISITACION ALFARO,14111
LEMPIRA,CANDELARIA,001_CANDELARIA - CEB. JOSE CECILIO DEL VALLE,14095
LEMPIRA,CANDELARIA,001_CANDELARIA - CEB. JOSE CECILIO DEL VALLE,14096
LEMPIRA,CANDELARIA,001_CANDELARIA - CEB. JOSE CECILIO DEL VALLE,14097
LEMPIRA,CANDELARIA,001_CANDELARIA - CEB. JOSE CECILIO DEL VALLE,14098
LEMPIRA,CANDELARIA,011_EL CALVARIO - CEB. PEDRO IGLESIAS GUZMAN,14113
LEMPIRA,CANDELARIA,008_EL LIMON - ESC. COMIZAHUALT,14110
LEMPIRA,CANDELARIA,006_LA ARADA - CEB. FELIX MARIA SANDOVAL,14108
LEMPIRA,CANDELARIA,012_LA HACIENDA - ESC. RAMON VILLEDA MORALES,14114
LEMPIRA,CANDELARIA,010_LA ISLETA - CEB. JOSE TRINIDAD REYES,14112
LEMPIRA,CANDELARIA,007_PORTILLO LA FLOR - ESC. DESPERTAR,14109
LEMPIRA,CANDELARIA,003_SAN FRANCISCO - ESC. MATIAS DELGADO,14101
LEMPIRA,CANDELARIA,003_SAN FRANCISCO - ESC. MATIAS DELGADO,14102
LEMPIRA,CANDELARIA,003_SAN FRANCISCO - ESC. MATIAS DELGADO,14103
LEMPIRA,CANDELARIA,004_SAN JOSE - CEB LEON ALVARADO,14104
LEMPIRA,CANDELARIA,004_SAN JOSE - CEB LEON ALVARADO,14105
LEMPIRA,CANDELARIA,005_SAN LORENZO - CEB PEDRO NUFIO,14106
LEMPIRA,CANDELARIA,005_SAN LORENZO - CEB PEDRO NUFIO,14107
LEMPIRA,COLOLACA,002_CASITAS - ESC. MIGUEL PAZ BARAHONA,14120
LEMPIRA,COLOLACA,001_COLOLACA - CEB MANUEL BONILLA ,14115
LEMPIRA,COLOLACA,001_COLOLACA - CEB MANUEL BONILLA ,14116
LEMPIRA,COLOLACA,001_COLOLACA - CEB MANUEL BONILLA ,14117
LEMPIRA,COLOLACA,001_COLOLACA - CEB MANUEL BONILLA ,14118
LEMPIRA,COLOLACA,001_COLOLACA - CEB MANUEL BONILLA ,14119
LEMPIRA,COLOLACA,006_EL OBRAJE - CEB.NARCISO CASTILLO,14128
LEMPIRA,COLOLACA,009_EL ZAPOTE CHICHIPATE - ESC. RURAL MIXTA GUSTAVO ZUNIGA ANDRADE,14132
LEMPIRA,COLOLACA,003_LAS FLORES - ESC. JOSE CECILIO DEL VALLE,14121
LEMPIRA,COLOLACA,003_LAS FLORES - ESC. JOSE CECILIO DEL VALLE,14122
LEMPIRA,COLOLACA,008_LLANO DE LA CRUZ O ANA SANCHEZ - ESC. FRANCISCO MORAZAN,14131
LEMPIRA,COLOLACA,007_LOS PLANES - CEB EMILIO HERCULES NAVARRO,14129
LEMPIRA,COLOLACA,007_LOS PLANES - CEB EMILIO HERCULES NAVARRO,14130
LEMPIRA,COLOLACA,004_MALSINCALES - CEB. LADISLAO URBINA,14123
LEMPIRA,COLOLACA,004_MALSINCALES - CEB. LADISLAO URBINA,14124
LEMPIRA,COLOLACA,005_SAN ISIDRO CANGUACOTA - CEB PEDRO NUFIO,14125
LEMPIRA,COLOLACA,005_SAN ISIDRO CANGUACOTA - CEB PEDRO NUFIO,14126
LEMPIRA,COLOLACA,005_SAN ISIDRO CANGUACOTA - CEB PEDRO NUFIO,14127
LEMPIRA,ERANDIQUE,013_AZACUALPA GRANDE - ESC. JOSE ANTONIO LARA,14163
LEMPIRA,ERANDIQUE,013_AZACUALPA GRANDE - ESC. JOSE ANTONIO LARA,14164
LEMPIRA,ERANDIQUE,002_AZACUALPA MONTAÑA - ESC. DIONISIO DE HERRERA,14140
LEMPIRA,ERANDIQUE,002_AZACUALPA MONTAÑA - ESC. DIONISIO DE HERRERA,14141
LEMPIRA,ERANDIQUE,002_AZACUALPA MONTAÑA - ESC. DIONISIO DE HERRERA,14142
LEMPIRA,ERANDIQUE,002_AZACUALPA MONTAÑA - ESC. DIONISIO DE HERRERA,14143
LEMPIRA,ERANDIQUE,012_CONCEPCION O BARRIO NUEVO - ESC. JESUS CASTILLO URBINA,14161
LEMPIRA,ERANDIQUE,012_CONCEPCION O BARRIO NUEVO - ESC. JESUS CASTILLO URBINA,14162
LEMPIRA,ERANDIQUE,003_EL CARRIZAL - ESC. ANGEL MARIA NAVARRO,14144
LEMPIRA,ERANDIQUE,003_EL CARRIZAL - ESC. ANGEL MARIA NAVARRO,14145
LEMPIRA,ERANDIQUE,004_EL CHIMISAL - ESC. FRANCISCO MORAZAN,14146
LEMPIRA,ERANDIQUE,004_EL CHIMISAL - ESC. FRANCISCO MORAZAN,14147
LEMPIRA,ERANDIQUE,017_EL CONAL - ESC. 15 DE SEPTIEMBRE,14168
LEMPIRA,ERANDIQUE,017_EL CONAL - ESC. 15 DE SEPTIEMBRE,14169
LEMPIRA,ERANDIQUE,010_EL MATAZANO - ESC. DIONISIO DE HERRERA,14159
LEMPIRA,ERANDIQUE,016_EL RODEO No. 2 - ESC. LUIS LANDA,14167
LEMPIRA,ERANDIQUE,001_ERANDIQUE - ESC. JOSE MARIA GUILLEN,14133
LEMPIRA,ERANDIQUE,001_ERANDIQUE - ESC. JOSE MARIA GUILLEN,14134
LEMPIRA,ERANDIQUE,001_ERANDIQUE - ESC. JOSE MARIA GUILLEN,14135
LEMPIRA,ERANDIQUE,001_ERANDIQUE - ESC. JOSE MARIA GUILLEN,14136
LEMPIRA,ERANDIQUE,001_ERANDIQUE - ESC. JOSE MARIA GUILLEN,14137
LEMPIRA,ERANDIQUE,001_ERANDIQUE - ESC. JOSE MARIA GUILLEN,14138
LEMPIRA,ERANDIQUE,001_ERANDIQUE - ESC. JOSE MARIA GUILLEN,14139
LEMPIRA,ERANDIQUE,011_GUALGUIRE - ESC. 15 DE SEPTIEMBRE,14160
LEMPIRA,ERANDIQUE,005_GUATINCARA - ESC. RAFAEL MORALES,14148
LEMPIRA,ERANDIQUE,005_GUATINCARA - ESC. RAFAEL MORALES,14149
LEMPIRA,ERANDIQUE,008_JOSCAMON - ESC. COYOCUTENA,14156
LEMPIRA,ERANDIQUE,008_JOSCAMON - ESC. COYOCUTENA,14157
LEMPIRA,ERANDIQUE,006_LA LAGUNA - ESC. MIGUEL PAZ BARAHONA,14150
LEMPIRA,ERANDIQUE,006_LA LAGUNA - ESC. MIGUEL PAZ BARAHONA,14151
LEMPIRA,ERANDIQUE,006_LA LAGUNA - ESC. MIGUEL PAZ BARAHONA,14152
LEMPIRA,ERANDIQUE,019_LAS CRUCITAS - CEB. FRANCISCO MORAZAN,14172
